subject_id,text,interaction_type,date,language
S081,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,comment,2024-10-20,romanized_sinhala
S081,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,comment,2024-06-02,romanized_sinhala
S081,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,comment,2024-12-31,romanized_sinhala
S081,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-10-19,romanized_sinhala
S081,,react,2024-10-19,romanized_sinhala
S081,,like,2024-11-13,romanized_sinhala
S082,Eat. Need to eat. I eat today. Eat eat. The food. Eat the food. Food food food. Need to eat the food now.,caption,2024-04-13,en
S082,The thing. I need the thing. The thing is somewhere. Cannot find the thing. The thing the thing. Where is the thing I need the thing.,message,2024-10-31,en
S082,Went out. Out out. I went out today. Out I went. Then came back. Back home. Went out came back. Out and back. Out out.,comment,2024-02-04,en
S082,Eat. Need to eat. I eat today. Eat eat. The food. Eat the food. Food food food. Need to eat the food now.,message,2024-10-11,en
S082,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,message,2024-06-15,en
S082,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,comment,2024-08-22,en
S082,Morning came. Morning morning. Is it morning now. Morning or evening. The time. What is the time now. Morning time.,caption,2024-11-15,en
S082,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,comment,2024-08-02,en
S082,Eat. Need to eat. I eat today. Eat eat. The food. Eat the food. Food food food. Need to eat the food now.,comment,2024-03-17,en
S082,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,caption,2024-10-28,en
S082,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,caption,2024-02-24,en
S082,,view,2024-02-21,en
S083,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,message,2024-01-20,ta
S083,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,comment,2024-12-19,ta
S083,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,message,2024-08-31,ta
S083,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-01-11,ta
S083,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-06-08,ta
S083,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,caption,2024-12-22,ta
S083,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,comment,2024-04-26,ta
S083,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,message,2024-08-14,ta
S083,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,caption,2024-08-01,ta
S083,போனேன். வந்தேன். போனேன் வந்தேன். போகணும். போனேன் போனேன். எங்கே போனேன். போனேன் திரும்பி வந்தேன்.,message,2024-04-06,ta
S083,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,caption,2024-07-27,ta
S083,,react,2024-09-05,ta
S084,Cannot. I cannot do this. Cannot find it. Cannot remember. Cannot cannot. I cannot do the thing I cannot find it I cannot.,comment,2024-01-30,en
S084,Went to the place. The place I went. I went to the place again. The place the place. Cannot find the place now. Went and came. Went and came from the place.,comment,2024-08-21,en
S084,Went out. Out out. I went out today. Out I went. Then came back. Back home. Went out came back. Out and back. Out out.,comment,2024-12-26,en
S084,People came today. People people came. I do not know the people. The people came to the house. Who are the people. People came people came.,message,2024-07-07,en
S084,What day today. The day. Today what day. Day day. I do not know what day it is today. Day today what day.,caption,2024-07-22,en
S084,I went I went I went. Home. I went home. Home home. Need to go home. Home is the place. I am going home now. Home home home.,comment,2024-12-14,en
S084,Cannot. I cannot do this. Cannot find it. Cannot remember. Cannot cannot. I cannot do the thing I cannot find it I cannot.,message,2024-07-09,en
S084,My name. What is my name. I know my name. The name. My name my name. What is the name. I know I know my name.,comment,2024-08-16,en
S084,I forget again. Forgot again. Forget forget. I forget everything I forget. Again I forgot. Forget I forget again today.,caption,2024-10-27,en
S084,,view,2024-06-28,en
S085,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,caption,2024-04-23,romanized_sinhala
S085,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-12-12,romanized_sinhala
S085,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-11-29,romanized_sinhala
S085,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-01-11,romanized_sinhala
S085,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,comment,2024-08-30,romanized_sinhala
S085,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,comment,2024-11-03,romanized_sinhala
S085,eka deyak. deyak one. deyak kohomada. eka deyak eka deyak. deyak hoyanawaa. deyak deyak naa.,caption,2024-05-09,romanized_sinhala
S085,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,caption,2024-12-30,romanized_sinhala
S085,,view,2024-11-25,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,caption,2024-10-14,romanized_sinhala
S086,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,message,2024-11-07,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,comment,2024-12-16,romanized_sinhala
S086,kaeva. kama. kaevada. kama kama. kaevada naddha. kama kama kama. kaeva ada.,message,2024-02-02,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-11-23,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,caption,2024-05-13,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,comment,2024-04-06,romanized_sinhala
S086,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,comment,2024-05-03,romanized_sinhala
S086,gedara. gedara gedara. gedara giya. gedara kohomada. gedaratama yanna. gedara gedara.,caption,2024-07-25,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,comment,2024-12-14,romanized_sinhala
S086,giya. gedara giya. gedara gedara. gedara kohomada. giya aawa gedara. gedara gedara giya.,message,2024-12-01,romanized_sinhala
S086,mathaka naa. naa. mathaka naa naa. naa naa. mathaka naa ada. ayeth mathaka naa.,message,2024-05-12,romanized_sinhala
S086,,view,2024-07-26,romanized_sinhala
S087,பொருள். அந்த பொருள். பொருள் வேணும். பொருள் பொருள். எங்கே பொருள். அந்த பொருள் வேணும் எனக்கு.,comment,2024-05-30,ta
S087,சாப்பிட்டேனா. சாப்பாடு. சாப்பிட்டேனா இல்லையா. சாப்பாடு சாப்பாடு. சாப்பிட வேணும்.,caption,2024-03-06,ta
S087,மறந்தேன். மறந்தேன் மறந்தேன். மறக்கிறேன். மீண்டும் மறந்தேன். மறந்துவிட்டேன் மறந்துவிட்டேன்.,comment,2024-10-13,ta
